4574,4574,4574,4564,4564,174,1158,476,1557,4574,4574,783,4574,18,4574,0,3435,3182,3347,1988,1370,80,1566,4574,4574,4574,4574,4574,4574,4574,0,4574,4574,4574,2728,3947,2490,619,405,152,563,152,177,152,152,457,152,152,152,363,164,280,104,261,208,257,197,145,110,203,87,117,108,200,133,185,127,92,131,137,101,52,52,112,57,108,142,52,78,52,52,52,103,52,52,52,52,52,112,78,52,52,52,52,52,103,87,52,52,52,108,73,117,52,135,78,52,52,98,52,103,52,87,52,52,52,52,87,52,139,73,52,52,52,40,35,25,55,12,51,64,64,64,30,21,21
692e30fe2f7abf3fdffbffb8,42 items,42,Eurolink - 10 GB,Eurolink - 10 GB,,,,,10000,30,33,FALSE,,FALSE,,,,,,,,,FALSE,TRUE,5d663d552a89717945a0d26d,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37,31.45,37,31.45,28.05,,,29,,,,,24.65,,,,58,,53,,49.3,45.05,6000,5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dc92afb3260a0aac7cb92d,105 items,105,eSIM 3GB for 30 Days in Global,eSIM 3GB for 30 Days in Global,,,,,3000,30,,FALSE,,FALSE,,FALSE,FALSE,TRUE,,,,,FALSE,TRUE,67f7ef2af6193863e84220a1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37,29.6,37,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68a8a084bb78507dd9fd561c,34 items,34,Europe 35 - 2GB Daily / 15Days,Europe 35 - 2GB Daily / 15Days,,Unthrottled,This eSIM data package will expire in 180 days from the date of your purchase. Please install and activate it within this period.a,"
The validity period start when the eSIM first connect to a network. Each day counts as 24 hours from activation.",2000,15,,FALSE,,FALSE,,TRUE,FALSE,TRUE,,day,,,FALSE,TRUE,6569737630f6dcfb30352bf3,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37,33.3,37,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f2d08bf4821b68c972,83 items,83,Global E 500MB/Daily 20Day,Global E 500MB/Daily 20Day,,Reduced to 128kbps after 500MB per day,,Reduced to 128kbps after 500MB per day,500,20,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},day,,128,FALSE,TRUE,63760bdc4e2b1c13f365b600,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37.11,,37.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691cf2a279f044bab494bfed,125 items,125,Global139 5GB 30Days,Global139 5GB 30Days,,,,Get one worldwide eSIM plan that spans the globe. Coverage in 130+ countries. Quality 4G/5G local network connections. Flexible plan options of up to 100GB valid for 365 days.,5000,30,32.95,FALSE,,FALSE,,TRUE,FALSE,TRUE,,,,,FALSE,FALSE,665ed6fa8fd63873885d7aeb,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37.25,,37.25,,,50,,29,,,,,,,,,58,140,53,,,,6000,,296,,31,790,244,124,56000,157,66,139,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f8d08bf4821b68cd0b,44 items,44,Europe A 3GB/Daily 20Day,Europe A 3GB/Daily 20Day,,"Unlimited data in covered areas, reduced to 128kbps after 3GB per day",,"Unlimited data in covered areas, reduced to 128kbps after 3GB per day",3000,20,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},day,,128,FALSE,TRUE,63760bdc4e2b1c13f365b600,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37.36,,37.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f1d08bf4821b68c8ad,53 items,53,Global B 300MB/Daily 15Day,Global B 300MB/Daily 15Day,,"Unlimited Data in Covered Regions, 300MB High-Speed Per Day, Reduced to 128kbps After Exceeding 300MB for 15 Days",,"Unlimited Data in Covered Regions, 300MB High-Speed Per Day, Reduced to 128kbps After Exceeding 300MB for 15 Days",300,15,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'HK'},day,,128,FALSE,TRUE,63760bdc4e2b1c13f365b600,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37.36,,37.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68db770b35850fa8f214ccd8,33 items,33,Europe eSIM [33 Countries] 16 Days  Unlimited /Day,Europe eSIM [33 Countries] 16 Days  Unlimited /Day,,,,,0,16,,FALSE,,FALSE,,,,TRUE,{'country': 'AT'},,,,TRUE,TRUE,5eb95317a5faaf0b7dfa9b24,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37.43,33.687,37.43,33.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6926655523d6d3775a5191af,38 items,38,10 GB - 14 days,10 GB - 14 days,,,,"Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.
Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.",10000,14,32.5,FALSE,,FALSE,,TRUE,FALSE,,,,,,FALSE,TRUE,663a2caf5fddf2d5b402fd46,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37.5,33.75,37.5,33.75,29.25,,14296,28.5,101.5,2892,507500,12866.4,25.65,91.35,2602.8,456750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dc6733adbaffe4b0eafcc2,41 items,41,Europe &amp; Asia &amp; US 41 Countries 5 Days / Total 30GB,Europe &amp; Asia &amp; US 41 Countries 5 Days / Total 30GB,,,,,30000,5,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},,,,FALSE,TRUE,65fd5b85efc7ee1e3444055a,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37.61,36.61,37.61,36.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f9d08bf4821b68cd24,32 items,32,Europe F 2GB/Daily 30Day,Europe F 2GB/Daily 30Day,,"2GB Per Day, Reduced to 128kbps After Exceeding 2GB",,"2GB Per Day, Reduced to 128kbps After Exceeding 2GB",2000,30,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'FR'},day,,128,FALSE,TRUE,63760bdc4e2b1c13f365b600,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37.61,,37.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f9d08bf4821b68cd64,31 items,31,Europe G 2GB/Daily 30Day,Europe G 2GB/Daily 30Day,,"2GB Per Day, Reduced to 128kbps After Exceeding 2GB",,"2GB Per Day, Reduced to 128kbps After Exceeding 2GB",2000,30,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'HK'},day,,128,FALSE,TRUE,63760bdc4e2b1c13f365b600,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37.61,,37.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f9d08bf4821b68cd38,32 items,32,Europe F Unlimited 15Day,Europe F Unlimited 15Day,,,,,0,15,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'FR'},,5000,,TRUE,TRUE,63760bdc4e2b1c13f365b600,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37.61,,37.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f9d08bf4821b68cd78,31 items,31,Europe G Unlimited/Daily 15Day,Europe G Unlimited/Daily 15Day,,,,,0,15,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'HK'},,5000,,TRUE,TRUE,63760bdc4e2b1c13f365b600,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37.61,,37.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69296b983c05467be947115c,42 items,42,"eSIM, 100GB, 31 Days, Europe, Unthrottled","eSIM, 100GB, 31 Days, Europe, Unthrottled",,,eSIM validity starts when you first connect to the network,,100000,31,,FALSE,,TRUE,,FALSE,FALSE,TRUE,,,,,FALSE,TRUE,6764f0cca7e04a963bb3a185,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37.63,33.867000000000004,37.63,33.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68ea1489f8b7ea68fc7b3efb,41 items,41,Europe 36 Countries 10 Days / Total 50GB,Europe 36 Countries 10 Days / Total 50GB,,Unlimited 128kbps after high-speed data is used up.,,,50000,10,,FALSE,,FALSE,,FALSE,FALSE,TRUE,"{'country': 'NL'},{'country': 'SG'},{'country': 'US'}",,,128,FALSE,TRUE,65fd5b85efc7ee1e3444055a,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37.69,36.69,37.69,36.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcca40d08bf4821b694523,33 items,33,33 European Countries - 1GB/day,33 European Countries - 1GB/day,,,,,1000,8,36.01,FALSE,,FALSE,,TRUE,TRUE,TRUE,{'country': 'HK'},day,,128,FALSE,TRUE,66fb8684e6cdd578fe555fdc,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37.76,32.096,37.76,32.1,30.61,,,,,,,,,,,,,,,,,,,,,,,,,,53000,,,,,,,,,,,,,,,29.86,,,,,,,,,,,,,,,,,,,,,,,,,,45050,25.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f1d08bf4821b68c8b4,53 items,53,Global B 500MB/Daily 10Day,Global B 500MB/Daily 10Day,,"Unlimited Data in Covered Regions, 500MB High-Speed Per Day, Reduced to 128kbps After Exceeding 500MB for 10 Days",,"Unlimited Data in Covered Regions, 500MB High-Speed Per Day, Reduced to 128kbps After Exceeding 500MB for 10 Days",500,10,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'HK'},day,,128,FALSE,TRUE,63760bdc4e2b1c13f365b600,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37.86,,37.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68eb9fec46c2c6aec1534a87,51 items,51,Orange  Europe(51 countries) Total,Orange  Europe(51 countries) Total,,,,"[""automatically activate when connected to the destination mobile network""]",50000,30,,FALSE,,FALSE,,FALSE,FALSE,TRUE,,,,128,FALSE,TRUE,682d271c08820152a644c1ce,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37.9,34.9,37.9,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'inbound': True, 'outbound': True}","{'inbound': True, 'outbound': True}",692c71c0c2a61f64ec46e82b,,,
68dc6721adbaffe4b0eae033,33 items,33,Europe Special Offer 30 Days / Daily 2GB,Europe Special Offer 30 Days / Daily 2GB,,Unlimited 512kbps after high-speed data is used up.,,,2000,30,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},day,,512,FALSE,TRUE,65fd5b85efc7ee1e3444055a,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37.92,36.92,37.92,36.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68ef689eec150ed1688f44fd,42 items,42,Europe 42 Countries 15 Days / Total 50GB,Europe 42 Countries 15 Days / Total 50GB,,,,,50000,15,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},,,,FALSE,TRUE,65fd5b85efc7ee1e3444055a,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37.97,36.97,37.97,36.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68d6da9f622eb11f91652436,33 items,33,Europe Lite,Europe Lite,,Unthrottled,"no auto-renewal, no contracts, all prepaid","Download the app for additional functions and easy eSIM management
The validity period begins when the eSIM is properly activated and a first connection to a network is initiated.",20000,30,,FALSE,,FALSE,,TRUE,FALSE,TRUE,,,,,FALSE,TRUE,6579951a2ab42e58d53befcd,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37.99,34.191,37.99,34.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68d6da9b622eb11f91651be1,35 items,35,Europe,Europe,,Daily 1GB high speed data usage. Unlimited speed after usage: 0.5 MB/s. Refresh every 24h,"no auto-renewal, no contracts, all prepaid","Download the app for additional functions and easy eSIM management
The validity period begins when the eSIM is properly activated and a first connection to a network is initiated.",1000,15,,FALSE,,FALSE,,TRUE,FALSE,TRUE,,day,,,FALSE,TRUE,6579951a2ab42e58d53befcd,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37.99,34.191,37.99,34.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dbaf4442529768fc9eb5e1,42 items,42,Europe 40GB Data with Calls 30Days,Europe 40GB Data with Calls 30Days,,,,Package Details:Â 35GB High speed dataUnlimited call and text in EuropeFrance Phone Number (+33) IncludedHotspot supportsValidity starts on network connection at destinationAPN - mmsbouygtel.comCustomer Support: 24/7 business and customer support service,40000,30,,FALSE,,TRUE,,FALSE,FALSE,FALSE,{'country': 'GB'},,,,FALSE,TRUE,6111c0893bead6451dd9ce51,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,38,35.34,38,35.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc9a5d08bf4821b69115d,24 items,24,Balkans eSIM Unlimited Data - 7 Days,Balkans eSIM Unlimited Data - 7 Days,,,,The validity period start when the eSIM first connect to a network,0,7,,FALSE,,FALSE,,TRUE,FALSE,TRUE,{'country': 'PL'},,,,TRUE,TRUE,663a1a4b5fddf2d5b402906b,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,38,36.1,38,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f1d08bf4821b68c8cf,50 items,50,Europe B Unlimited 10Day,Europe B Unlimited 10Day,,,,,0,10,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},,5000,,TRUE,TRUE,63760bdc4e2b1c13f365b600,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,38.11,,38.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692f90e4490fb1e1c840d9a5,85 items,85,Global - 30 Days - 3 GB,Global - 30 Days - 3 GB,,3GB,,,3000,30,32.7,FALSE,,FALSE,,,,,,,,,FALSE,TRUE,6271ccfff446fdedf3ef9a00,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,38.14922610000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68e78fa556a8f8ab68edc1fa,47 items,47,Europe (49 Destinations) - 15 Days/Daily 3GB,Europe (49 Destinations) - 15 Days/Daily 3GB,,,,,3000,15,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},day,,128,FALSE,TRUE,6875cc9ee40f4fd4c110ce88,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,38.24402668876818,,,,,49.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68ef689dec150ed1688f44e6,42 items,42,Europe 42 Countries 10 Days / Unlimited,Europe 42 Countries 10 Days / Unlimited,,,,,0,10,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},,,,TRUE,TRUE,65fd5b85efc7ee1e3444055a,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,38.27,37.27,38.27,37.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692d6d4a3c15a6f7f1464b95,45 items,45,,,,,The validity period start when the eSIM first connect to a network,,20000,30,34.99,FALSE,,FALSE,,,,,,,,,FALSE,TRUE,6627986cc0a5b22838c8b741,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,38.49,30.792,38.49,30.79,27.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6927b6a7aa0eb583a915ead7,113 items,113,5 GB - 15 days,5 GB - 15 days,,,,"Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.
Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.",5000,15,33.5,FALSE,,FALSE,,TRUE,FALSE,,,,,,FALSE,TRUE,663a2caf5fddf2d5b402fd46,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,38.5,34.65,38.5,34.65,30.15,,14648,29,104,2963,520000,13183.2,26.1,93.6,2666.7,468000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691451b7039270c648c0a74d,33 items,33,Europe 35 Countries | eSIM QR Code | 30 / 4G/5G / 30GB,Europe 35 Countries | eSIM QR Code | 30 / 4G/5G / 30GB,,,,,30000,30,,FALSE,,FALSE,,,,,,,,,FALSE,TRUE,60acd76e464f901c1fcceb7c,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,38.53056700165245,37.888176754875985,,,,,,,,,,,,,,,,,,,,,,,299.9,294.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68ca537203d03be575755421,40 items,40,Europe 49 Countries | eSIM QR Code | 30 / 30GB,Europe 49 Countries | eSIM QR Code | 30 / 30GB,,,,,30000,30,,FALSE,,FALSE,,,,,,,,,FALSE,TRUE,60acd76e464f901c1fcceb7c,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,38.67189285594328,38.029502609166805,,,,,,,,,,,,,,,,,,,,,,,301,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f2d08bf4821b68c928,69 items,69,Global D 20GB 7Day,Global D 20GB 7Day,,Reduced to 128kbps after 20GB,,Reduced to 128kbps after 20GB,20000,7,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},,,128,FALSE,TRUE,63760bdc4e2b1c13f365b600,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,38.85,,38.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903bb59260a5cc96d1e874e,33 items,33,Europe eSIM 33 Countries (no France),Europe eSIM 33 Countries (no France),,,,,30000,7,,FALSE,,FALSE,,,,,,,,,FALSE,TRUE,645a23dbc6a3d88eeb76b9ea,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,38.9,36.955,38.9,36.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903bb59260a5cc96d1e87c8,33 items,33,Europe &amp; UK eSIM,Europe &amp; UK eSIM,,,,,30000,7,,FALSE,,FALSE,,,,,,,,,FALSE,TRUE,645a23dbc6a3d88eeb76b9ea,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,38.9,36.955,38.9,36.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903bb5a260a5cc96d1e88c2,76 items,76,Global eSIM (77 countries),Global eSIM (77 countries),,,,,10000,15,,FALSE,,FALSE,,,,,,,,,FALSE,TRUE,645a23dbc6a3d88eeb76b9ea,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,38.9,36.955,38.9,36.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68d3ba04d181782a3938eb36,96 items,96,3 GB for 30 days,3 GB for 30 days,,,,,3000,30,,FALSE,,FALSE,,,,,,,,,FALSE,TRUE,66e7e84524aea80bf91cdd01,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,38.908767290254666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68d66a19774c77d73277bee8,36 items,36,"Europe, UK &amp; Turkey eSIM | Vodafone","Europe, UK &amp; Turkey eSIM | Vodafone",,,,,40000,28,,FALSE,,FALSE,,,,,,,,,FALSE,TRUE,64aa14075d62bfe82117aa19,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,38.95802635578097,33.114322402413826,,,,,,,,,,,,,,,59,,,,50.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcacf369d4342c18ef8c0e,34 items,34,Europe 50 GB 60 Days,Europe 50 GB 60 Days,Get 10% cashback when signing up!,,,,50000,60,,FALSE,,FALSE,,FALSE,,TRUE,,,,,FALSE,TRUE,6386134ed12efb94fc05f1fb,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,38.99,,38.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68db84ccc7d163c6f6a93e30,42 items,42,Europe,Europe,,,,,5000,7,,FALSE,,FALSE,,,,,"{'country': 'DK'},{'country': 'US'}",day,,,FALSE,TRUE,5c89d6b91144d06205595375,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,38.99,31.192,38.99,31.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690b1af5be1d15c08ccc5946,105 items,105,"eSIM, 5GB, 30 Days, Global, V2","eSIM, 5GB, 30 Days, Global, V2",,,,,5000,30,,FALSE,,FALSE,,,,,,,,,FALSE,TRUE,68eb627bce9b25a6b884d2c7,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,38.99,,38.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68d6da9e622eb11f916522cd,35 items,35,Europe,Europe,,Daily 1GB high speed data usage. Unlimited speed after usage: 1.25 MB/s. Refresh every 24h,"no auto-renewal, no contracts, all prepaid","Download the app for additional functions and easy eSIM management
The validity period begins when the eSIM is properly activated and a first connection to a network is initiated.",1000,15,,FALSE,,FALSE,,TRUE,FALSE,TRUE,,day,,,FALSE,TRUE,6579951a2ab42e58d53befcd,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,38.99,35.091,38.99,35.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68ca8eed5c57dc6cfeedf008,48 items,48,O2  Europe(48 Countries) with UK nu,O2  Europe(48 Countries) with UK nu,,,,"[""automatically activate when redeem a QR code""]",35000,30,,FALSE,,FALSE,,FALSE,FALSE,TRUE,,,,128,FALSE,TRUE,682d271c08820152a644c1ce,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,39,36,39,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'inbound': True, 'outbound': True}","{'inbound': True, 'outbound': True}",692c71c0c2a61f64ec46e828,,,
